state,county,race_whtnothsp_pct,race_blkafr_pct,race_amrindalsk_pct,race_asn_pct,race_hwnpcf_pct,race_multi_pct,race_hspltn_pct,college_edu_pct,poverty_pct,partisan_score
New York,Schoharie,93.1,1.5,0.3,0.8,0.0,1.6,3.3,21.6,13.9,-4
New York,Schuyler,94.9,1.1,0.4,0.6,0.0,1.5,1.9,22.1,13.9,-3
New York,Seneca,88.8,5.5,0.5,0.8,0.0,1.8,3.5,20.5,12.0,-2
New York,Steuben,93.6,1.6,0.3,1.5,0.0,1.6,1.7,22.6,12.8,-4
New York,Suffolk,67.2,8.7,0.6,4.2,0.1,2.0,19.8,35.0,7.0,-2
New York,Sullivan,71.2,9.9,0.7,1.7,0.1,2.9,16.6,23.4,14.9,-2
New York,Tioga,94.7,1.0,0.3,0.8,0.0,1.4,2.1,24.7,9.9,-4
New York,Tompkins,77.0,4.4,0.5,10.6,0.1,3.3,5.3,52.6,18.6,5
New York,Ulster,78.9,7.3,0.4,2.1,0.1,2.8,10.5,31.4,13.7,1
New York,Warren,93.5,1.4,0.3,0.9,0.0,1.7,2.7,29.3,9.7,-2
New York,Washington,92.3,3.4,0.3,0.6,0.0,1.3,2.8,19.8,11.7,-3
New York,Wayne,89.8,3.1,0.4,0.7,0.0,2.2,4.5,21.7,12.1,-4
New York,Westchester,53.1,16.6,1.0,6.4,0.1,2.5,25.1,47.7,8.5,4
New York,Wyoming,89.9,5.6,0.4,0.6,0.0,1.1,3.3,15.4,11.2,-5
New York,Yates,94.7,0.9,0.3,0.8,0.0,1.1,2.3,23.9,13.9,-3
North Carolina,Alamance,63.4,20.6,1.4,1.8,0.1,2.2,12.9,22.9,14.4,-2
North Carolina,Alexander,86.6,5.9,0.5,1.0,0.0,1.7,4.8,13.9,11.7,-5
North Carolina,Alleghany,86.4,1.9,0.6,0.8,0.0,1.5,9.9,18.7,20.9,-5
North Carolina,Anson,44.2,48.6,1.0,1.5,0.1,1.5,4.3,9.2,22.2,2
North Carolina,Ashe,92.2,1.0,0.4,0.6,0.1,1.1,5.2,19.5,15.9,-5
North Carolina,Avery,88.5,4.6,0.6,0.6,0.1,1.1,5.2,20.2,18.6,-5
North Carolina,Beaufort,65.7,25.1,1.1,0.5,0.1,1.5,8.0,19.6,22.0,-3
North Carolina,Bertie,34.7,61.2,0.7,0.8,0.1,1.2,2.2,12.3,27.2,3
North Carolina,Bladen,54.8,34.2,3.0,0.3,0.0,1.6,7.8,14.5,20.7,-2
North Carolina,Brunswick,82.1,10.3,0.8,0.8,0.1,1.7,4.9,28.0,11.9,-4
North Carolina,Buncombe,83.5,6.3,0.5,1.4,0.2,2.2,6.7,38.5,11.5,2
North Carolina,Burke,81.4,6.9,0.9,3.7,0.7,1.8,6.2,16.7,16.6,-5
North Carolina,Cabarrus,64.6,19.0,0.7,4.4,0.1,2.4,10.8,30.0,11.1,-3
North Carolina,Caldwell,87.1,5.0,0.6,0.7,0.1,1.8,5.7,14.8,16.3,-5
North Carolina,Camden,80.3,12.0,0.6,2.2,0.1,2.7,3.0,18.1,8.0,-5
North Carolina,Carteret,86.5,5.8,0.6,1.3,0.2,2.2,4.3,26.7,13.3,-5
North Carolina,Caswell,61.1,32.3,0.7,0.6,0.0,1.9,4.2,13.7,19.3,-2
North Carolina,Catawba,75.3,9.0,0.6,4.4,0.1,1.9,9.9,21.5,12.5,-5
North Carolina,Chatham,71.8,12.7,1.2,2.2,0.1,1.7,12.3,40.1,10.3,1
North Carolina,Cherokee,91.0,1.7,1.5,0.7,0.1,2.5,3.3,19.2,17.2,-5
North Carolina,Chowan,59.9,34.5,0.4,0.8,0.2,1.4,3.7,19.0,17.6,-2
North Carolina,Clay,92.9,1.3,0.6,0.4,0.1,1.6,3.6,23.1,15.4,-5
North Carolina,Cleveland,72.9,20.9,0.4,1.0,0.0,1.8,3.7,16.5,18.8,-4
North Carolina,Columbus,59.3,30.5,3.7,0.6,0.1,1.9,5.5,12.5,23.1,-3
North Carolina,Craven,65.7,21.5,0.7,3.1,0.2,2.9,7.4,24.3,16.3,-3
North Carolina,Cumberland,42.6,39.0,1.8,2.8,0.4,4.8,11.9,24.3,18.6,2
North Carolina,Currituck,87.3,5.8,0.7,0.7,0.1,2.1,4.0,22.9,10.7,-5
North Carolina,Dare,87.5,2.7,0.6,0.8,0.1,1.9,7.3,29.8,9.4,-3
North Carolina,Davidson,79.7,9.9,0.8,1.6,0.1,1.7,7.3,18.1,15.2,-5
North Carolina,Davie,84.0,6.5,0.7,0.8,0.0,2.0,7.0,23.0,12.2,-5
North Carolina,Duplin,51.3,25.5,1.4,0.8,0.4,1.6,22.7,10.8,20.7,-3
North Carolina,Durham,42.6,37.3,0.9,5.5,0.1,2.5,13.7,47.3,15.7,5
North Carolina,Edgecombe,36.3,57.8,0.8,0.3,0.1,1.2,4.8,11.6,25.5,4
North Carolina,Forsyth,56.5,27.5,0.9,2.6,0.1,2.3,13.0,33.8,16.6,1
North Carolina,Franklin,63.5,26.0,0.9,0.7,0.1,2.0,8.5,21.0,15.7,-2
North Carolina,Gaston,71.8,17.6,0.6,1.6,0.1,2.1,7.3,20.5,15.1,-4
North Carolina,Gates,63.8,31.2,0.6,0.4,0.1,2.2,2.3,15.7,15.7,-2
North Carolina,Graham,86.0,0.5,8.0,0.6,0.1,2.3,3.8,14.2,18.1,-5
North Carolina,Granville,58.0,32.1,0.8,0.7,0.1,1.7,8.2,21.0,12.6,-1
North Carolina,Greene,46.8,36.8,2.3,0.6,0.3,1.4,15.5,9.8,27.6,-2
North Carolina,Guilford,49.8,35.1,0.8,5.4,0.1,2.4,8.2,34.9,14.5,2
North Carolina,Halifax,38.2,53.7,4.0,0.9,0.1,1.4,3.1,14.0,28.1,3
North Carolina,Harnett,61.1,22.0,1.7,1.3,0.2,3.4,13.0,20.3,16.4,-3
North Carolina,Haywood,92.5,1.3,0.7,0.6,0.1,1.3,4.1,24.3,14.5,-4
North Carolina,Henderson,83.1,3.4,0.7,1.3,0.2,1.8,10.4,31.2,10.7,-4
North Carolina,Hertford,33.0,61.0,1.3,0.8,0.1,1.3,3.8,15.3,24.4,4
North Carolina,Hoke,39.3,35.3,9.1,1.5,0.4,4.3,13.6,18.3,15.9,2
North Carolina,Hyde,59.9,29.0,0.8,0.8,0.0,1.7,9.2,7.2,21.9,-2
North Carolina,Iredell,75.8,12.3,0.6,2.7,0.1,2.0,7.8,26.9,11.3,-5
North Carolina,Jackson,81.1,2.3,9.0,1.0,0.0,2.2,5.9,30.5,17.0,-2
North Carolina,Johnston,67.2,16.8,0.9,0.9,0.1,2.2,14.0,21.7,15.1,-4
North Carolina,Jones,62.1,30.1,1.0,0.5,0.0,1.9,5.1,14.2,22.3,-3
North Carolina,Lee,57.8,20.1,1.3,1.4,0.2,2.3,19.5,21.2,14.8,-2
North Carolina,Lenoir,49.2,41.5,0.6,0.8,0.2,1.5,7.5,13.5,24.7,-1
North Carolina,Lincoln,85.0,5.7,0.5,0.7,0.1,1.6,7.2,20.2,12.5,-5
North Carolina,McDowell,87.3,4.1,0.8,1.1,0.1,1.5,6.3,15.9,16.2,-5
North Carolina,Macon,89.0,1.6,0.8,1.0,0.1,1.2,7.2,22.2,16.2,-5
North Carolina,Madison,93.9,1.5,0.5,0.5,0.0,1.4,2.4,25.9,17.6,-3
North Carolina,Martin,52.1,42.3,0.5,0.6,0.2,1.3,4.2,15.8,20.5,-1
North Carolina,Mecklenburg,46.4,32.9,0.8,6.4,0.1,2.4,13.6,44.1,11.4,3
North Carolina,Mitchell,91.8,0.7,0.9,0.7,0.2,1.3,5.8,18.1,16.7,-5
North Carolina,Montgomery,63.1,19.0,1.1,1.6,0.1,1.7,15.4,14.0,17.8,-3
North Carolina,Moore,77.3,12.2,0.9,1.6,0.2,2.1,6.8,36.0,10.7,-4
North Carolina,Nash,49.4,41.0,1.0,1.0,0.1,1.9,7.1,20.3,15.8,-1
North Carolina,New Hanover,77.4,13.7,0.6,1.6,0.1,2.1,5.6,38.9,15.5,-1
North Carolina,Northampton,38.9,57.5,0.6,0.3,0.0,1.3,2.3,12.8,24.3,3
North Carolina,Onslow,65.9,15.9,0.9,2.2,0.3,4.5,12.8,20.2,13.5,-4
North Carolina,Orange,69.2,11.8,0.6,8.3,0.1,2.6,8.6,57.6,13.4,5
North Carolina,Pamlico,74.3,19.2,0.8,0.6,0.2,1.7,4.1,19.4,17.4,-4
North Carolina,Pasquotank,54.5,36.5,0.6,1.6,0.1,2.6,5.7,20.4,20.2,0
North Carolina,Pender,75.2,15.1,0.9,0.7,0.1,2.1,7.4,25.6,12.6,-4
North Carolina,Perquimans,72.2,23.0,0.6,0.5,0.0,1.7,2.6,19.7,18.0,-4
North Carolina,Person,66.1,27.1,0.9,0.4,0.0,1.8,4.4,15.3,15.1,-3
North Carolina,Pitt,54.3,35.7,0.5,2.2,0.2,2.1,6.3,30.9,21.7,1
North Carolina,Polk,87.7,4.4,0.6,0.7,0.0,1.5,6.1,31.9,12.5,-4
North Carolina,Randolph,78.8,6.6,1.1,1.5,0.1,1.8,11.7,15.3,15.8,-5
North Carolina,Richmond,56.6,32.0,3.2,0.9,0.2,2.3,6.7,14.3,24.8,-2
North Carolina,Robeson,25.0,23.8,41.7,0.7,0.2,2.7,9.0,12.8,29.0,-1
North Carolina,Rockingham,72.3,19.0,0.6,0.7,0.1,2.0,6.2,14.7,16.3,-4
North Carolina,Rowan,71.7,16.8,0.6,1.3,0.1,1.7,9.2,18.4,15.3,-5
North Carolina,Rutherford,83.0,9.9,0.4,0.7,0.1,2.0,4.6,17.3,16.1,-5
North Carolina,Sampson,50.3,26.6,3.6,0.7,0.3,2.4,20.4,12.5,20.7,-3
North Carolina,Scotland,43.2,39.0,12.4,0.9,0.0,2.6,3.1,15.9,26.4,1
North Carolina,Stanly,80.6,11.5,0.5,2.2,0.3,1.5,4.4,16.5,12.4,-5
North Carolina,Stokes,91.2,4.0,0.5,0.4,0.0,1.3,3.1,13.9,14.1,-5
North Carolina,Surry,83.6,4.2,0.7,0.7,0.1,1.3,10.8,16.5,16.1,-5
North Carolina,Swain,61.3,1.2,29.8,0.7,0.0,4.7,5.5,15.0,15.8,-3
North Carolina,Transylvania,90.2,3.6,0.4,0.7,0.1,1.9,3.5,29.9,15.2,-3
North Carolina,Tyrrell,49.5,38.1,1.0,2.2,0.0,2.0,9.0,7.6,24.4,-2
North Carolina,Union,71.6,12.3,0.6,3.4,0.1,2.0,11.4,34.0,9.1,-4
North Carolina,Vance,39.2,51.5,0.9,0.8,0.1,1.6,8.0,12.1,23.4,3
North Carolina,Wake,59.8,21.0,0.8,7.5,0.1,2.5,10.3,51.0,8.9,3
North Carolina,Warren,38.2,51.5,5.6,0.4,0.0,2.0,3.8,15.8,20.9,4
North Carolina,Washington,44.3,48.8,1.0,0.4,0.0,1.8,5.8,9.1,24.8,2
North Carolina,Watauga,91.6,1.9,0.4,1.2,0.0,1.6,3.7,41.7,20.5,0
North Carolina,Wayne,53.1,32.3,0.8,1.3,0.2,2.4,12.3,19.7,20.3,-2
North Carolina,Wilkes,86.9,4.7,0.4,0.6,0.1,1.5,6.8,15.4,18.5,-5
North Carolina,Wilson,47.0,40.4,0.6,1.2,0.1,1.6,10.8,18.8,18.1,1
North Carolina,Yadkin,84.1,3.5,0.7,0.5,0.1,1.3,11.2,12.0,13.4,-5
North Carolina,Yancey,92.2,1.1,0.8,0.3,0.3,1.0,5.5,19.7,16.5,-4
North Dakota,Adams,92.2,0.8,0.6,3.2,0.0,1.8,1.4,27.4,9.5,-5
North Dakota,Barnes,92.9,1.6,1.2,0.9,0.1,1.6,2.1,25.8,10.7,-4
North Dakota,Benson,41.1,0.4,55.3,0.2,0.0,2.0,3.5,15.4,28.4,-1
North Dakota,Billings,92.4,0.7,0.3,4.5,0.0,0.7,2.0,23.1,9.2,-5
North Dakota,Bottineau,91.5,0.7,3.1,0.7,0.0,2.3,2.2,21.9,10.0,-5
North Dakota,Bowman,92.3,0.3,2.5,0.2,0.1,0.8,5.4,24.5,8.4,-5
North Dakota,Burke,93.4,0.5,1.1,0.6,0.0,1.9,2.5,20.1,9.1,-5
North Dakota,Burleigh,88.6,2.4,4.2,0.8,0.1,1.8,2.6,35.1,7.3,-5
North Dakota,Cass,84.3,6.3,1.4,3.6,0.1,2.0,2.8,38.3,8.6,-2
North Dakota,Cavalier,94.3,0.4,1.6,0.5,0.1,1.5,1.8,18.8,9.6,-5
North Dakota,Dickey,93.1,0.8,1.0,0.6,0.0,1.7,3.5,27.6,10.5,-5
North Dakota,Divide,90.8,2.0,0.9,2.4,0.0,1.7,2.6,19.4,10.0,-5
North Dakota,Dunn,81.3,1.5,9.7,1.2,0.0,2.6,5.5,23.0,10.5,-5
North Dakota,Eddy,89.7,0.3,4.2,0.3,0.1,2.1,3.8,23.3,10.6,-5
North Dakota,Emmons,95.3,0.2,1.2,1.0,0.0,1.3,1.1,15.5,13.9,-5
North Dakota,Foster,94.7,0.3,1.2,0.8,0.0,1.0,2.1,23.7,8.0,-5
North Dakota,Golden Valley,94.1,0.6,1.5,0.2,0.1,1.0,2.9,22.0,10.6,-5
North Dakota,Grand Forks,83.0,4.8,2.8,3.1,0.1,2.8,4.4,34.0,14.8,-3
North Dakota,Grant,94.4,0.2,2.1,0.2,0.0,2.1,1.6,18.2,15.3,-5
North Dakota,Griggs,97.1,0.4,0.8,0.2,0.0,0.3,1.4,22.6,8.7,-5
North Dakota,Hettinger,90.9,0.8,3.6,0.5,0.3,2.1,2.4,14.5,11.8,-5
North Dakota,Kidder,94.2,0.4,0.7,0.7,0.0,0.7,4.0,19.2,13.1,-5
North Dakota,LaMoure,96.8,0.4,0.6,0.1,0.0,0.9,1.5,23.2,10.3,-5
North Dakota,Logan,94.9,0.4,0.8,0.4,0.0,1.6,2.4,13.7,13.1,-5
North Dakota,McHenry,95.2,0.4,1.1,0.3,0.0,1.3,2.1,19.6,11.1,-5
North Dakota,McIntosh,94.1,0.5,0.7,1.5,0.0,0.9,2.4,17.2,12.0,-5
North Dakota,McKenzie,77.4,1.8,10.0,1.0,0.1,3.1,8.7,25.3,8.5,-5
North Dakota,McLean,89.0,0.4,7.2,0.3,0.1,1.9,2.5,18.7,9.1,-5
North Dakota,Mercer,92.4,0.6,2.6,0.6,0.1,1.7,3.0,22.7,6.2,-5
North Dakota,Morton,89.6,1.1,3.6,0.5,0.1,2.1,3.7,26.1,8.3,-5
North Dakota,Mountrail,60.1,1.2,30.3,0.3,0.0,3.0,8.1,21.7,9.7,-4
North Dakota,Nelson,93.2,0.8,1.8,0.2,0.0,1.9,2.7,20.5,10.9,-4
North Dakota,Oliver,93.2,0.4,2.8,0.3,0.1,1.5,2.0,19.6,9.4,-5
North Dakota,Pembina,90.2,0.7,2.1,0.4,0.0,3.4,3.4,20.2,8.3,-5
North Dakota,Pierce,91.6,0.9,4.8,0.1,0.0,1.2,2.0,15.8,11.8,-5
North Dakota,Ramsey,83.0,0.9,10.4,0.6,0.0,3.4,2.7,24.7,12.3,-4
North Dakota,Ransom,94.2,0.6,0.9,1.0,0.0,1.5,1.9,19.1,7.6,-3
North Dakota,Renville,94.9,0.4,0.6,0.4,0.3,1.6,2.3,16.2,7.9,-5
North Dakota,Richland,91.2,1.1,2.8,0.6,0.0,1.8,3.4,22.2,10.0,-5
North Dakota,Rolette,17.9,0.4,78.1,0.2,0.0,3.0,2.0,20.7,27.1,3
North Dakota,Sargent,91.4,2.0,1.4,0.8,0.2,1.7,3.2,18.6,7.7,-3
North Dakota,Sheridan,95.2,0.3,1.3,0.3,0.1,1.9,1.3,14.1,16.3,-5
North Dakota,Sioux,12.8,0.7,81.6,0.2,0.0,3.8,4.6,17.3,35.9,5
North Dakota,Slope,93.2,1.0,2.6,0.0,0.0,0.9,3.8,26.8,12.1,-5
North Dakota,Stark,86.7,3.3,1.7,1.6,0.1,1.9,5.5,23.8,9.0,-5
North Dakota,Steele,94.7,0.5,1.6,0.3,0.0,1.0,2.3,25.6,7.8,-3
North Dakota,Stutsman,91.7,1.9,1.7,0.9,0.1,1.7,2.7,24.0,9.7,-5
North Dakota,Towner,90.8,0.4,5.2,0.1,0.0,1.6,2.0,18.1,10.1,-5
North Dakota,Traill,91.7,0.9,1.4,0.6,0.0,2.1,3.8,26.1,7.7,-4
North Dakota,Walsh,83.9,0.6,2.2,1.1,0.0,1.6,11.6,16.8,10.3,-5
North Dakota,Ward,82.5,4.7,2.5,1.8,0.2,3.1,6.3,27.9,10.1,-5
North Dakota,Wells,95.8,0.4,0.8,0.3,0.1,1.4,1.2,22.9,10.8,-5
North Dakota,Williams,79.6,4.6,4.3,1.0,0.2,3.6,7.9,22.6,6.6,-5
Ohio,Adams,96.2,0.5,0.6,0.4,0.0,1.5,1.0,12.1,18.6,-5
Ohio,Allen,80.7,12.7,0.3,0.8,0.0,3.1,3.2,17.7,15.2,-5
Ohio,Ashland,95.5,0.8,0.3,0.7,0.1,1.4,1.5,20.2,11.4,-5
Ohio,Ashtabula,89.3,3.9,0.3,0.5,0.0,2.3,4.3,13.4,19.3,-3
Ohio,Athens,89.3,2.9,0.4,3.6,0.0,2.3,1.9,29.6,28.8,2
Ohio,Auglaize,95.8,0.6,0.2,0.6,0.1,1.1,1.8,18.5,8.7,-5
Ohio,Belmont,92.6,4.3,0.2,0.5,0.0,1.6,1.0,16.1,11.1,-5
Ohio,Brown,96.3,1.0,0.3,0.3,0.0,1.2,1.1,12.8,16.9,-5
Ohio,Butler,80.5,8.9,0.3,3.7,0.1,2.4,4.9,29.6,10.7,-4
Ohio,Carroll,96.0,0.7,0.3,0.5,0.0,1.3,1.4,12.3,13.0,-5
Ohio,Champaign,93.3,2.1,0.4,0.5,0.0,2.2,1.6,16.1,11.0,-5
Ohio,Clark,84.0,9.0,0.3,0.7,0.1,3.0,3.5,18.6,15.4,-3
Ohio,Clermont,93.4,1.7,0.2,1.3,0.0,1.6,2.0,28.3,8.7,-5
Ohio,Clinton,93.5,2.2,0.3,0.5,0.1,2.1,1.5,17.5,13.0,-5
Ohio,Columbiana,93.8,2.5,0.2,0.3,0.0,1.6,1.9,13.9,15.1,-5
Ohio,Coshocton,95.8,1.2,0.3,0.4,0.0,1.4,1.0,12.6,15.7,-5
Ohio,Crawford,95.2,1.0,0.3,0.6,0.1,1.3,1.8,14.7,15.5,-5
Ohio,Cuyahoga,58.8,30.5,0.3,3.4,0.0,2.3,6.2,31.5,18.1,4
Ohio,Darke,95.9,0.6,0.2,0.5,0.0,1.2,1.7,14.2,9.2,-5
Ohio,Defiance,86.1,2.0,0.4,0.5,0.0,1.6,10.3,16.2,9.5,-5
Ohio,Delaware,84.5,3.8,0.2,7.1,0.1,2.0,2.7,53.8,4.8,-3
Ohio,Erie,83.1,8.8,0.3,0.8,0.1,3.2,4.6,22.4,12.4,-2
Ohio,Fairfield,85.7,8.4,0.3,1.7,0.0,2.2,2.3,26.6,9.0,-4
Ohio,Fayette,92.3,2.4,0.3,0.9,0.0,2.3,2.3,15.8,15.6,-5
Ohio,Franklin,62.6,23.5,0.3,5.7,0.1,3.3,5.7,38.7,16.0,3
Ohio,Fulton,88.7,0.9,0.4,0.4,0.1,1.4,8.9,17.3,8.2,-5
Ohio,Gallia,93.2,2.3,0.4,0.7,0.4,1.9,1.5,16.2,19.0,-5
Ohio,Geauga,95.5,1.3,0.1,0.7,0.0,1.0,1.6,38.0,6.4,-3
Ohio,Greene,83.6,7.3,0.3,3.2,0.1,3.1,2.9,38.8,9.8,-3
Ohio,Guernsey,94.6,1.5,0.3,0.4,0.0,2.0,1.2,13.9,18.2,-5
Ohio,Hamilton,65.0,26.6,0.2,2.9,0.1,2.5,3.5,36.3,16.2,1
Ohio,Hancock,88.9,2.0,0.4,2.0,0.0,1.8,5.6,27.1,9.7,-5
Ohio,Hardin,94.9,1.0,0.3,0.7,0.1,1.6,1.8,15.5,15.8,-5
Ohio,Harrison,94.8,2.2,0.2,0.2,0.0,1.6,1.3,10.9,12.8,-5
Ohio,Henry,89.8,0.8,0.5,0.5,0.0,1.1,7.8,17.4,8.2,-5
Ohio,Highland,95.0,1.6,0.3,0.4,0.0,1.8,1.2,12.3,16.8,-5
Ohio,Hocking,96.3,0.7,0.4,0.4,0.0,1.4,1.1,14.1,14.5,-5
Ohio,Holmes,97.8,0.4,0.1,0.2,0.0,0.6,1.0,8.5,9.0,-5
Ohio,Huron,89.8,1.4,0.3,0.4,0.0,1.7,6.9,13.7,14.8,-5
Ohio,Jackson,95.9,0.7,0.5,0.3,0.0,1.6,1.1,15.8,17.9,-5
Ohio,Jefferson,90.4,5.4,0.2,0.5,0.0,2.2,1.5,14.9,17.6,-5
Ohio,Knox,95.3,1.0,0.2,0.6,0.0,1.4,1.5,22.7,10.7,-5
Ohio,Lake,87.7,4.6,0.2,1.5,0.0,1.8,4.7,27.2,8.7,-2
Ohio,Lawrence,94.7,2.2,0.2,0.5,0.0,1.6,1.0,14.5,19.5,-5
Ohio,Licking,89.8,4.1,0.3,1.9,0.1,2.2,2.0,24.6,8.9,-4
Ohio,Logan,93.3,1.8,0.3,0.8,0.0,2.2,1.6,15.1,11.1,-5
Ohio,Lorain,77.9,9.0,0.4,1.3,0.1,3.0,10.2,23.7,13.5,-1
Ohio,Lucas,68.4,20.3,0.4,1.8,0.1,3.2,7.3,25.6,17.9,2
Ohio,Madison,88.3,6.3,0.4,1.4,0.0,1.7,2.1,16.7,9.6,-5
Ohio,Mahoning,75.6,16.1,0.3,0.9,0.1,2.3,6.4,23.2,18.4,1
Ohio,Marion,88.1,6.6,0.3,0.6,0.1,2.0,2.8,13.5,16.5,-4
Ohio,Medina,93.8,1.5,0.2,1.3,0.0,1.4,2.1,32.1,6.0,-3
Ohio,Meigs,96.6,0.9,0.3,0.2,0.0,1.3,0.8,13.0,19.9,-5
Ohio,Mercer,95.0,0.5,0.3,0.5,0.7,1.2,2.1,16.6,6.9,-5
Ohio,Miami,92.0,2.4,0.2,1.8,0.0,2.0,1.7,21.0,9.0,-5
Ohio,Monroe,97.1,0.6,0.2,0.2,0.0,1.4,0.6,11.4,15.2,-5
Ohio,Montgomery,70.6,21.4,0.3,2.4,0.1,2.8,3.1,26.8,15.9,-1
Ohio,Morgan,92.0,3.2,0.4,0.2,0.0,3.6,1.0,13.0,20.5,-5
Ohio,Morrow,95.9,0.7,0.2,0.4,0.0,1.4,1.5,13.6,11.2,-5
Ohio,Muskingum,91.4,3.8,0.4,0.6,0.0,2.9,1.2,15.7,14.8,-4
Ohio,Noble,95.0,2.7,0.4,0.3,0.0,1.0,0.7,10.6,16.2,-5
Ohio,Ottawa,92.2,0.9,0.3,0.4,0.0,1.4,5.2,22.3,8.9,-3
Ohio,Paulding,92.3,1.2,0.4,0.3,0.0,1.6,4.8,14.0,10.2,-5
Ohio,Perry,96.7,0.5,0.3,0.2,0.0,1.5,0.9,11.7,15.7,-5
Ohio,Pickaway,92.5,3.9,0.3,0.5,0.0,1.6,1.4,17.3,12.0,-5
Ohio,Pike,95.0,1.1,0.6,0.4,0.1,2.0,1.1,13.3,20.0,-5
Ohio,Portage,89.3,4.6,0.2,2.2,0.0,2.1,1.9,27.5,11.8,-2
Ohio,Preble,96.3,0.7,0.4,0.6,0.0,1.4,0.9,14.4,9.9,-5
Ohio,Putnam,92.4,0.6,0.3,0.3,0.0,0.7,6.2,19.0,6.4,-5
Ohio,Richland,85.5,9.6,0.2,0.8,0.0,2.2,2.0,17.2,13.4,-5
Ohio,Ross,89.6,5.8,0.3,0.6,0.0,2.6,1.3,16.0,16.3,-4
Ohio,Sandusky,84.3,3.4,0.4,0.4,0.0,2.4,10.0,15.2,11.1,-3
Ohio,Scioto,93.3,2.6,0.5,0.4,0.0,2.0,1.4,15.2,21.4,-5
Ohio,Seneca,89.4,2.7,0.3,0.8,0.0,2.2,5.3,15.3,13.6,-4
Ohio,Shelby,92.6,2.3,0.2,1.2,0.1,2.1,1.6,17.1,8.1,-5
Ohio,Stark,86.3,7.9,0.3,1.0,0.0,2.6,2.2,22.8,14.3,-3
Ohio,Summit,76.6,15.0,0.2,3.9,0.0,2.5,2.2,31.6,12.9,1
Ohio,Trumbull,87.2,8.4,0.2,0.6,0.0,2.1,1.9,18.7,15.4,-1
Ohio,Tuscarawas,94.4,0.9,0.5,0.4,0.2,1.4,2.9,15.1,12.8,-5
Ohio,Union,89.2,2.7,0.2,4.6,0.0,1.6,1.8,30.8,5.2,-5
Ohio,Van Wert,93.7,1.1,0.3,0.3,0.0,1.4,3.5,16.4,11.4,-5
Ohio,Vinton,96.4,0.6,0.5,0.2,0.0,1.6,0.9,10.3,19.8,-5
Ohio,Warren,85.8,3.7,0.2,6.1,0.1,1.7,2.8,41.9,4.7,-5
Ohio,Washington,95.0,1.2,0.3,0.8,0.0,1.8,1.1,18.7,14.6,-5
Ohio,Wayne,93.5,1.6,0.2,1.1,0.0,1.8,2.1,21.0,12.9,-4
Ohio,Williams,92.4,1.3,0.4,0.6,0.0,1.1,4.6,14.6,10.7,-5
Ohio,Wood,88.0,2.9,0.3,1.8,0.0,1.8,5.7,32.2,10.8,-2
Ohio,Wyandot,94.9,0.4,0.3,0.8,0.0,1.1,3.0,15.0,8.8,-5
Oklahoma,Adair,39.6,0.6,45.7,0.8,0.1,10.6,6.8,13.6,27.2,-5
Oklahoma,Alfalfa,83.6,4.4,4.3,0.4,0.1,2.8,5.6,20.9,15.8,-5
Oklahoma,Atoka,70.9,3.9,14.3,0.7,0.0,7.8,3.5,14.6,19.1,-5
Oklahoma,Beaver,71.3,1.3,2.3,0.5,0.0,2.8,24.6,19.9,12.4,-5
Oklahoma,Beckham,75.2,4.3,3.6,1.1,0.0,2.9,14.9,16.7,17.3,-5
Oklahoma,Blaine,72.0,3.4,10.2,0.4,0.1,5.6,11.4,17.0,17.7,-5
Oklahoma,Bryan,70.7,1.9,14.7,0.5,0.0,7.8,6.1,22.5,18.2,-5
Oklahoma,Caddo,57.1,2.9,25.5,0.5,0.1,6.4,12.9,17.0,21.1,-5
Oklahoma,Canadian,75.7,3.4,5.1,3.2,0.1,4.7,9.3,26.2,7.5,-5
Oklahoma,Carter,69.5,6.9,10.0,1.4,0.1,6.7,7.6,20.4,17.0,-5
Oklahoma,Cherokee,47.3,1.4,36.3,0.8,0.1,9.6,7.3,24.0,21.2,-4
Oklahoma,Choctaw,60.5,10.5,18.3,0.5,0.0,7.4,4.5,12.5,26.3,-5
Oklahoma,Cimarron,73.3,0.6,1.2,0.4,0.0,3.0,22.4,21.2,17.4,-5
Oklahoma,Cleveland,71.3,5.4,5.3,4.7,0.1,5.9,9.0,32.1,11.6,-3
Oklahoma,Coal,68.3,0.8,19.7,0.3,0.0,8.6,4.5,16.6,22.1,-5
Oklahoma,Comanche,55.9,17.6,6.7,2.7,0.7,6.8,13.4,21.9,16.8,-3
Oklahoma,Cotton,76.0,2.4,10.0,0.3,0.2,6.0,8.3,15.8,18.5,-5
Oklahoma,Craig,63.3,3.1,21.3,0.6,0.1,9.2,3.7,14.7,19.8,-5
Oklahoma,Creek,75.7,2.3,10.9,0.7,0.1,7.2,4.3,15.6,16.3,-5
Oklahoma,Custer,67.5,3.3,7.9,1.3,0.1,4.2,18.9,26.5,14.9,-5
Oklahoma,Delaware,63.8,0.5,23.9,1.2,0.1,8.0,3.7,16.5,18.4,-5
Oklahoma,Dewey,81.4,0.8,6.6,1.1,0.0,4.4,7.4,21.8,13.5,-5
Oklahoma,Ellis,86.6,0.7,2.9,0.4,0.1,2.3,7.5,21.6,13.5,-5
Oklahoma,Garfield,74.2,3.2,3.2,1.4,2.9,4.1,12.9,22.5,14.0,-5
Oklahoma,Garvin,75.0,2.4,8.9,0.5,0.1,5.7,9.2,15.5,17.1,-5
